"","seqnames","start","end","width","strand","Conc","Conc_F","Conc_M","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","Symbol.ENTREZID","Symbol.SYMBOL"
"68181","chr7",130504737,130505137,401,"*", 4.607985, 5.131313, 3.778509, 0.8096667,9.781603e-04,0.048106367,"Promoter (<=1kb)", 7,130503975,130510630,  6656,1,"101476","ENSMUST00000146111.2",    762,101476,Plekha1
"56614","chr5", 74880570, 74880970,401,"*", 5.363735, 5.799644, 4.736102, 0.7572336,9.793065e-04,0.048132575,"Intron (ENSMUST00000156466.8/102634697, intron 4 of 6)", 5, 74892177, 74895112,  2936,2,"118568734","ENSMUST00000137731.3",  14142,118568734,Gm15985
"46260","chr2",180922916,180923316,401,"*", 5.067732, 5.509913, 4.426900, 0.7570502,9.800187e-04,0.048137439,"Intron (ENSMUST00000049032.13/229004, intron 1 of 9)", 2,180895578,180919875, 24298,2,"229004","ENSMUST00000141110.8",  -3041,229004,Gmeb2
"31415","chr17", 10602607, 10603007,401,"*", 5.189798, 5.623763, 4.566220, 0.7624240,9.811002e-04,0.048160421,"Distal Intergenic",17, 10543531, 10548236,  4706,1,"76634","ENSMUST00000188715.2",  59076,76634,1700110C19Rik
"19246","chr13", 14239226, 14239626,401,"*", 5.318650, 5.739104, 4.722791, 0.7684208,9.834459e-04,0.048245398,"Promoter (<=1kb)",13, 14239408, 14329679, 90272,1,"94246","ENSMUST00000222928.2",      0,94246,Arid4b
"223","chr1", 34155605, 34156005,401,"*", 4.955918, 5.396379, 4.318723, 0.7774708,9.857325e-04,0.048317718,"Promoter (<=1kb)", 1, 34156440, 34156512,    73,1,"102466987","ENSMUST00000198033.3",   -435,102466987,Mir6896
"34122","chr17", 80203212, 80203612,401,"*", 5.860995, 6.252187, 5.322572, 0.7124565,9.872108e-04,0.048317718,"Promoter (<=1kb)",17, 80155819, 80203552, 47734,2,"56298","ENSMUST00000068282.7",      0,56298,Atl2
"31149","chr17",  5239944,  5240344,401,"*", 6.831982, 7.186058, 6.361718, 0.7151206,9.873468e-04,0.048317718,"Intron (ENSMUST00000092723.11/239985, intron 4 of 18)",17,  5262276,  5267569,  5294,2,"102638245","ENSMUST00000247538.1",  27225,102638245,Gm34854
"22160","chr14", 10726573, 10726973,401,"*", 4.409509, 4.912949, 3.629618, 0.8094907,9.873824e-04,0.048317718,"Intron (ENSMUST00000248537.1/19270, intron 2 of 29)",14, 10505632, 10916192,410561,2,"19270","ENSMUST00000248718.1", 189219,19270,Ptprg
"63744","chr6",143095384,143095784,401,"*", 4.501136, 4.982023, 3.774706, 0.8176263,9.882349e-04,0.048329305,"Intron (ENSMUST00000204101.2/102633311, intron 2 of 8)", 6,143054940,143099657, 44718,2,"102633311","ENSMUST00000204101.2",   3873,102633311,Gm31108
"73186","chr9", 13474862, 13475262,401,"*", 5.783056, 6.163638, 5.264629, 0.7203457,9.907538e-04,0.048405953,"Intron (ENSMUST00000159294.9/270118, intron 1 of 4)", 9, 13532942, 13618639, 85698,1,"270118","ENSMUST00000034401.15", -57680,270118,Maml2
"5722","chr10", 33890365, 33890765,401,"*", 4.419399, 4.951703, 3.566737, 0.8137034,9.910356e-04,0.048405953,"Intron (ENSMUST00000019917.6/66521, intron 1 of 6)",10, 33879368, 33895582, 16215,2,"66521","ENSMUST00000219414.2",   4817,66521,Rwdd1
"73530","chr9", 25221034, 25221434,401,"*", 5.071517, 5.509577, 4.439378, 0.7560780,9.917676e-04,0.048411582,"Distal Intergenic", 9, 25210632, 25215363,  4732,1,"235072","ENSMUST00000213435.2",  10402,235072,Septin7
"61739","chr6", 88408418, 88408818,401,"*", 4.167293, 4.702204, 3.307802, 0.8136806,9.929831e-04,0.048440787,"Intron (ENSMUST00000165242.4/65967, intron 1 of 6)", 6, 88274905, 88416817,141913,2,"65967","ENSMUST00000203886.2",   7999,65967,Eefsec
"53763","chr4",140299773,140300173,401,"*", 4.708082, 5.203604, 3.947283, 0.8155091,9.965225e-04,0.048462688,"Intron (ENSMUST00000138493.8/72754, intron 2 of 15)", 4,140271625,140295692, 24068,2,"72754","ENSMUST00000140403.2",  -4081,72754,Arhgef10l
"8702","chr10",121882835,121883235,401,"*", 5.161228, 5.615470, 4.494509, 0.7864599,9.972470e-04,0.048462688,"Promoter (<=1kb)",10,121616896,121883213,266318,2,"117600","ENSMUST00000020322.12",      0,117600,Srgap1
"64841","chr7", 30287455, 30287855,401,"*", 5.898307, 6.294079, 5.351119, 0.7937440,9.975168e-04,0.048462688,"Promoter (<=1kb)", 7, 30268283, 30288142, 19860,2,"75410","ENSMUST00000006470.14",    287,75410,Kmt2b
"23009","chr14", 33044559, 33044959,401,"*", 4.113594, 4.696573, 3.119528, 0.8165898,9.984416e-04,0.048462688,"Promoter (2-3kb)",14, 33041660, 33091891, 50232,1,"239027","ENSMUST00000111955.2",   2899,239027,Arhgap22
"6452","chr10", 61109604, 61110004,401,"*", 4.615278, 5.084786, 3.914786, 0.7943243,9.994480e-04,0.048462688,"Promoter (<=1kb)",10, 61032891, 61109217, 76327,2,"237360","ENSMUST00000092486.11",   -387,237360,Adamts14
"62143","chr6", 95695261, 95695661,401,"*", 5.131263, 5.678900, 4.237773, 0.7951071,9.996205e-04,0.048462688,"Promoter (<=1kb)", 6, 95449990, 95695781,245792,2,"20917","ENSMUST00000204224.3",    120,20917,Suclg2
"36300","chr18", 44513378, 44513778,401,"*", 6.098002, 6.494226, 5.549948, 0.6962385,1.000113e-03,0.048462688,"Promoter (<=1kb)",18, 44513569, 44529152, 15584,1,"70640","ENSMUST00000202306.2",      0,70640,Dcp2
"67090","chr7",109261402,109261802,401,"*", 4.553225, 5.033740, 3.827655, 0.8064546,1.000147e-03,0.048462688,"Intron (ENSMUST00000207745.2/76954, intron 1 of 3)", 7,109169214,109271293,102080,2,"76954","ENSMUST00000208734.2",   9491,76954,Dennd2b
"50371","chr4", 40270943, 40271343,401,"*", 4.815465, 5.275697, 4.135629, 0.7698747,1.000621e-03,0.048462688,"Promoter (1-2kb)", 4, 40259601, 40269850, 10250,2,"106021","ENSMUST00000042575.7",  -1093,106021,Topors
"53895","chr4",141260035,141260435,401,"*", 4.850322, 5.338976, 4.105800, 0.8060300,1.000876e-03,0.048462688,"Intron (ENSMUST00000078886.10/56381, intron 1 of 14)", 4,141249114,141265564, 16451,2,"56381","ENSMUST00000152081.2",   5129,56381,Spen
"44684","chr2",144369445,144369845,401,"*", 6.155732, 6.555085, 5.601637, 0.7127821,1.001235e-03,0.048462688,"Promoter (<=1kb)", 2,144369638,144383915, 14278,1,"70408","ENSMUST00000028914.9",      0,70408,Polr3f
"35084","chr18", 10617643, 10618043,401,"*", 5.190743, 5.643550, 4.527140, 0.7900395,1.001302e-03,0.048462688,"Promoter (<=1kb)",18, 10617775, 10628230, 10456,1,"20641","ENSMUST00000002551.5",      0,20641,Snrpd1
"54031","chr4",144681582,144681982,401,"*", 4.872996, 5.312864, 4.237054, 0.7667967,1.002145e-03,0.048462688,"Distal Intergenic", 4,144701496,144710531,  9036,2,"230895","ENSMUST00000147511.2",  28549,230895,Vps13d
"76178","chr9", 96552026, 96552426,401,"*", 5.572156, 6.043888, 4.866647, 0.7677110,1.002201e-03,0.048462688,"Distal Intergenic", 9, 96421353, 96513670, 92318,2,"114713","ENSMUST00000034984.8", -38356,114713,Rasa2
"9901","chr11", 31838158, 31838558,401,"*", 5.090921, 5.510235, 4.497368, 0.7553908,1.002693e-03,0.048462688,"Intron (ENSMUST00000020543.13/67579, intron 1 of 9)",11, 31823275, 31885634, 62360,1,"67579","ENSMUST00000155278.2",  14883,67579,Cpeb4
"27053","chr15", 79626074, 79626474,401,"*", 6.314564, 6.696486, 5.793634, 0.7285151,1.007470e-03,0.048663594,"Promoter (<=1kb)",15, 79622851, 79626316,  3466,2,"223697","ENSMUST00000159660.2",      0,223697,Sun2
"21137","chr13", 93991574, 93991974,401,"*", 4.648564, 5.159466, 3.850347, 0.7972380,1.008804e-03,0.048670583,"Intron (ENSMUST00000091403.6/11881, intron 4 of 7)",13, 93927285, 93927345,    61,1,"100885837","ENSMUST00000176635.3",  64289,100885837,Mir5624
"18350","chr12",102246858,102247258,401,"*", 4.635649, 5.087365, 3.974407, 0.8094187,1.009819e-03,0.048670583,"Promoter (2-3kb)",12,102249307,102357114,107808,1,"217835","ENSMUST00000056950.14",  -2049,217835,Rin3
"54384","chr4",150334345,150334745,401,"*", 4.674054, 5.135660, 3.991186, 0.7871631,1.010531e-03,0.048670583,"Promoter (2-3kb)", 4,150332022,150333086,  1065,1,"13806","ENSMUST00000136310.2",   2323,13806,Eno1
"29667","chr16", 34168055, 34168455,401,"*", 5.257485, 5.727937, 4.554868, 0.8062541,1.011672e-03,0.048670583,"Intron (ENSMUST00000076810.12/545156, intron 5 of 59)",16, 34177638, 34182169,  4532,2,"545156","ENSMUST00000156668.2",  13714,545156,Kalrn
"1928","chr1", 89518504, 89518904,401,"*", 4.751008, 5.192017, 4.112656, 0.8001077,1.012016e-03,0.048670583,"Intron (ENSMUST00000027521.15/347722, intron 1 of 17)", 1, 89507958, 89822999,315042,1,"347722","ENSMUST00000074945.8",  10546,347722,Agap1
"66342","chr7", 90098714, 90099114,401,"*", 4.402500, 4.949623, 3.510403, 0.8144918,1.012204e-03,0.048670583,"Distal Intergenic", 7, 90093911, 90095303,  1393,1,"233490","ENSMUST00000146291.2",   4803,233490,Crebzf
"74149","chr9", 44671622, 44672022,401,"*", 4.859686, 5.335967, 4.143838, 0.7955569,1.013174e-03,0.048670583,"Promoter (<=1kb)", 9, 44667324, 44671389,  4066,2,"213827","ENSMUST00000125164.2",   -233,213827,Arcn1
"17211","chr12", 73759102, 73759502,401,"*", 5.494171, 5.882154, 4.961841, 0.7329567,1.014629e-03,0.048670583,"Intron (ENSMUST00000221153.2/18755, intron 10 of 14)",12, 73820368, 73828279,  7912,2,"102637355","ENSMUST00000242536.1",  68777,102637355,Gm34189
"47337","chr3", 57463880, 57464280,401,"*", 4.720216, 5.172989, 4.056685, 0.8063785,1.014811e-03,0.048670583,"Intron (ENSMUST00000029380.14/97064, intron 2 of 6)", 3, 57363070, 57483249,120180,2,"97064","ENSMUST00000029380.14",  18969,97064,Wwtr1
"73958","chr9", 41864984, 41865384,401,"*", 4.720045, 5.194668, 4.007979, 0.7809975,1.014820e-03,0.048670583,"Distal Intergenic", 9, 41881035, 41885883,  4849,2,"20660","ENSMUST00000134560.2",  20499,20660,Sorl1
"53523","chr4",137071318,137071718,401,"*", 4.425012, 4.907357, 3.695214, 0.8153862,1.015381e-03,0.048670583,"Intron (ENSMUST00000051477.13/12540, intron 1 of 5)", 4,137049073,137085010, 35938,2,"12540","ENSMUST00000030417.10",  13292,12540,Cdc42
"4262","chr1",179810196,179810596,401,"*", 4.349456, 4.864778, 3.540227, 0.8087975,1.016582e-03,0.048670583,"Intron (ENSMUST00000097453.9/226751, intron 1 of 34)", 1,179803464,179869206, 65743,1,"226751","ENSMUST00000143350.8",   6732,226751,Cdc42bpa
"50380","chr4", 40774464, 40774864,401,"*", 5.449747, 5.883838, 4.825907, 0.7514873,1.017294e-03,0.048670583,"Distal Intergenic", 4, 40736542, 40757923, 21382,2,"74255","ENSMUST00000030117.5", -16541,74255,Smu1
"2150","chr1", 93654534, 93654934,401,"*", 4.921775, 5.397719, 4.206697, 0.7859146,1.017300e-03,0.048670583,"Intron (ENSMUST00000190116.7/67026, intron 2 of 5)", 1, 93633109, 93659648, 26540,2,"67026","ENSMUST00000189728.7",   4714,67026,Thap4
"62654","chr6",115837215,115837615,401,"*", 4.517911, 5.043625, 3.682320, 0.8120861,1.017380e-03,0.048670583,"Intron (ENSMUST00000112925.8/81896, intron 1 of 28)", 6,115830606,115852258, 21653,1,"81896","ENSMUST00000125889.2",   6609,81896,Ift122
"6402","chr10", 60130838, 60131238,401,"*", 4.524443, 5.056185, 3.673251, 0.8034078,1.017704e-03,0.048670583,"Exon (ENSMUST00000105465.8/19156, exon 6 of 14)",10, 60139131, 60141428,  2298,2,"22295","ENSMUST00000156501.3",  10190,22295,Cdh23
"42496","chr2", 71502554, 71502954,401,"*", 6.188009, 6.633078, 5.541042, 0.7959290,1.018156e-03,0.048670583,"Distal Intergenic", 2, 71549682, 71561320, 11639,1,"381371","ENSMUST00000245331.1", -46728,381371,Platr26
"25884","chr15", 44482724, 44483124,401,"*", 6.114804, 6.503733, 5.580683, 0.7165105,1.020237e-03,0.048691319,"Promoter (<=1kb)",15, 44482825, 44491918,  9094,1,"55960","ENSMUST00000228648.2",      0,55960,Ebag9
"20479","chr13", 52233930, 52234330,401,"*", 6.148852, 6.540285, 5.609970, 0.7639900,1.020381e-03,0.048691319,"Distal Intergenic",13, 52250777, 52278197, 27421,1,"74050","ENSMUST00000220691.3", -16447,74050,4921525O09Rik
"25123","chr15",  6894854,  6895254,401,"*", 5.042077, 5.508154, 4.349277, 0.7782924,1.020876e-03,0.048691319,"Intron (ENSMUST00000022746.13/18414, intron 1 of 17)",15,  6873450,  6903738, 30289,2,"18414","ENSMUST00000177478.2",   8484,18414,Osmr
"4022","chr1",171119933,171120333,401,"*", 4.603157, 5.083013, 3.879105, 0.8067199,1.021647e-03,0.048691319,"Promoter (1-2kb)", 1,171116138,171118013,  1876,2,"66155","ENSMUST00000138974.2",  -1920,66155,Ufc1
"37138","chr18", 69074411, 69074811,401,"*", 5.085838, 5.497680, 4.507244, 0.7915819,1.021691e-03,0.048691319,"Intron (ENSMUST00000236143.2/78931, intron 3 of 6)",18, 69077704, 69083212,  5509,2,"78931","ENSMUST00000025428.6",   8401,78931,4930546C10Rik
"42127","chr2", 59469638, 59470038,401,"*", 4.637306, 5.101387, 3.948953, 0.7934643,1.022986e-03,0.048723436,"Intron (ENSMUST00000112568.8/66860, intron 1 of 26)", 2, 59477155, 59676061,198907,1,"66860","ENSMUST00000139863.3",  -7117,66860,Tanc1
"23365","chr14", 52325890, 52326290,401,"*", 4.541143, 5.048892, 3.750710, 0.8018859,1.023709e-03,0.048728315,"Intron (ENSMUST00000111610.12/15381, intron 2 of 8)",14, 52321572, 52335076, 13505,2,"15381","ENSMUST00000226993.2",   8786,15381,Hnrnpc
"5481","chr10", 21425791, 21426191,401,"*", 4.832692, 5.288557, 4.162435, 0.7753879,1.025459e-03,0.048755532,"Distal Intergenic",10, 21468047, 21498092, 30046,1,"67692","ENSMUST00000249401.1", -41856,67692,1700020N01Rik
"12309","chr11", 77985452, 77985852,401,"*", 6.274367, 6.630226, 5.800942, 0.7620046,1.025523e-03,0.048755532,"Promoter (<=1kb)",11, 77985486, 78047526, 62041,1,"216971","ENSMUST00000073705.12",      0,216971,Fam222b
"65763","chr7", 75114923, 75115323,401,"*", 5.034730, 5.515763, 4.307964, 0.8021511,1.027646e-03,0.048826871,"Intron (ENSMUST00000166315.7/75547, intron 1 of 36)", 7, 75105616, 75230124,124509,1,"75547","ENSMUST00000207751.2",   9307,75547,Akap13
"45865","chr2",167263563,167263963,401,"*", 6.815637, 7.157837, 6.366166, 0.7039940,1.029009e-03,0.048828255,"Promoter (<=1kb)", 2,167263632,167318920, 55289,1,"77031","ENSMUST00000047815.13",      0,77031,Slc9a8
"71880","chr8",110432165,110432565,401,"*", 4.908648, 5.340096, 4.290294, 0.7832333,1.029248e-03,0.048828255,"Promoter (<=1kb)", 8,110432178,110451564, 19387,1,"75871","ENSMUST00000212964.2",      0,75871,Zfp821
"40407","chr2",  6476033,  6476433,401,"*", 4.959450, 5.396503, 4.329423, 0.7541114,1.029541e-03,0.048828255,"Promoter (<=1kb)", 2,  6476811,  6483430,  6620,1,"102632465","ENSMUST00000147685.2",   -378,102632465,Gm13391
"62601","chr6",115469685,115470085,401,"*", 4.763831, 5.288938, 3.929803, 0.8119964,1.030304e-03,0.048834927,"Distal Intergenic", 6,115506092,115513861,  7770,2,"102640239","ENSMUST00000203752.2",  43776,102640239,Gm36355
"18967","chr13",  4713448,  4713848,401,"*", 4.825655, 5.253672, 4.214377, 0.7958798,1.031964e-03,0.048884078,"Intron (ENSMUST00000221900.2/105245168, intron 1 of 6)",13,  4693906,  4799063,105158,1,"105245168","ENSMUST00000221900.2",  19542,105245168,Gm40658
"46087","chr2",172872084,172872484,401,"*", 4.757071, 5.214574, 4.083232, 0.7933610,1.033505e-03,0.048927543,"Intron (ENSMUST00000173393.8/56190, intron 4 of 4)", 2,172864843,172876493, 11651,1,"56190","ENSMUST00000130430.2",   7241,56190,Rbm38
"33449","chr17", 62990167, 62990567,401,"*", 4.502319, 5.003140, 3.728781, 0.8065744,1.034739e-03,0.048956418,"Intron (ENSMUST00000076840.12/13640, intron 1 of 4)",17, 62914314, 63188139,273826,2,"13640","ENSMUST00000078839.5", 197572,13640,Efna5
"189","chr1", 30912636, 30913036,401,"*", 5.495913, 5.895803, 4.940776, 0.7878122,1.036494e-03,0.048967869,"Promoter (<=1kb)", 1, 30841420, 30912662, 71243,2,"213109","ENSMUST00000186733.7",      0,213109,Phf3
"50322","chr4", 32800146, 32800546,401,"*", 5.874339, 6.240111, 5.383131, 0.7205648,1.036598e-03,0.048967869,"Promoter (<=1kb)", 4, 32800253, 32801383,  1131,1,"108755","ENSMUST00000062802.5",      0,108755,Lyrm2
"39907","chr19", 53517207, 53517607,401,"*", 5.719563, 6.096438, 5.208024, 0.7184025,1.037136e-03,0.048967869,"Promoter (<=1kb)",19, 53517540, 53530862, 13323,1,"240672","ENSMUST00000038287.7",      0,240672,Dusp5
"72742","chr8",125950976,125951376,401,"*", 5.782620, 6.186365, 5.219982, 0.7437474,1.037476e-03,0.048967869,"Exon (ENSMUST00000156666.2/ENSMUST00000156666.2, exon 2 of 2)", 8,125814726,125829617, 14892,1,"244667","ENSMUST00000126111.2", 136250,244667,Disc1
"2354","chr1",118370369,118370769,401,"*", 4.063101, 4.688941, 2.933021, 0.8113629,1.039240e-03,0.049021640,"Intron (ENSMUST00000049404.13/76707, intron 2 of 39)", 1,118381085,118381215,   131,2,"115485782","ENSMUST00000104069.3",  10446,115485782,Gm26080
"29825","chr16", 37963710, 37964110,401,"*", 4.649554, 5.133161, 3.916825, 0.7867727,1.044470e-03,0.049234021,"Promoter (<=1kb)",16, 37963693, 38011993, 48301,1,"56637","ENSMUST00000134870.8",     17,56637,Gsk3b
"3662","chr1",160022762,160023162,401,"*", 5.666539, 6.087318, 5.070023, 0.7404856,1.044997e-03,0.049234021,"Promoter (<=1kb)", 1,160022785,160027390,  4606,1,"64659","ENSMUST00000078878.14",      0,64659,Mrps14
"73549","chr9", 25449318, 25449718,401,"*", 4.573879, 5.050813, 3.856537, 0.7947106,1.046924e-03,0.049295235,"Intron (ENSMUST00000040677.6/67484, intron 2 of 7)", 9, 25480974, 25481101,   128,2,"115485711","ENSMUST00000104509.3",  31383,115485711,Gm25346
"1973","chr1", 90505642, 90506042,401,"*", 4.988802, 5.464970, 4.273214, 0.7932990,1.048099e-03,0.049320386,"Distal Intergenic", 1, 90530703, 90541063, 10361,1,"108679","ENSMUST00000036153.12", -24661,108679,Cops8
"27711","chr15", 96099431, 96099831,401,"*", 5.038694, 5.461562, 4.437942, 0.7586773,1.048962e-03,0.049320386,"Intron (ENSMUST00000180852.2/70040, intron 1 of 6)",15, 96129751, 96139670,  9920,2,"75768","ENSMUST00000181122.3",  39839,75768,4833422M21Rik
"35138","chr18", 11970371, 11970771,401,"*", 4.480140, 5.048587, 3.528581, 0.8133892,1.049834e-03,0.049320386,"Promoter (1-2kb)",18, 11972277, 12078683,106407,1,"63955","ENSMUST00000171109.9",  -1506,63955,Cables1
"32503","chr17", 33847958, 33848358,401,"*", 6.362573, 6.718698, 5.888677, 0.7569487,1.049972e-03,0.049320386,"Promoter (<=1kb)",17, 33848064, 33850690,  2627,1,"328801","ENSMUST00000166627.8",      0,328801,Zfp414
"75230","chr9", 65710262, 65710662,401,"*", 4.505418, 5.017477, 3.704331, 0.8022046,1.051862e-03,0.049357161,"Intron (ENSMUST00000159109.2/214812, intron 1 of 9)", 9, 65702512, 65705194,  2683,2,"214812","ENSMUST00000160747.2",  -5068,214812,Zfp609
"707","chr1", 51866774, 51867174,401,"*", 4.530885, 5.016401, 3.793710, 0.7955281,1.052012e-03,0.049357161,"Intron (ENSMUST00000046390.14/17912, intron 4 of 29)", 1, 51838695, 51859705, 21011,2,"17912","ENSMUST00000135125.8",  -7069,17912,Myo1b
"18389","chr12",102435198,102435598,401,"*", 5.945821, 6.377574, 5.326835, 0.7507526,1.056882e-03,0.049556019,"Promoter (<=1kb)",12,102435394,102464164, 28771,1,"27277","ENSMUST00000179218.9",      0,27277,Golga5
"59364","chr5",144204401,144204801,401,"*", 5.210363, 5.640612, 4.594488, 0.7462829,1.058431e-03,0.049599030,"Intron (ENSMUST00000155491.8/55950, intron 2 of 3)", 5,144213871,144217323,  3453,1,"100504231","ENSMUST00000156467.2",  -9070,100504231,Gm15708
"31978","chr17", 27776783, 27777183,401,"*", 4.516031, 5.000046, 3.782355, 0.8014526,1.062516e-03,0.049739011,"Promoter (1-2kb)",17, 27775669, 27781782,  6114,1,"15361","ENSMUST00000231796.2",   1114,15361,Hmga1
"53741","chr4",139157371,139157771,401,"*", 4.963583, 5.411028, 4.311535, 0.7659749,1.063104e-03,0.049739011,"Exon (ENSMUST00000165860.8/69116, exon 48 of 106)", 4,139162321,139165453,  3133,1,"69116","ENSMUST00000129779.2",  -4550,69116,Ubr4
"49840","chr3",148627350,148627750,401,"*", 4.714229, 5.181657, 4.018410, 0.7796248,1.063319e-03,0.049739011,"Intron (ENSMUST00000106128.7/99633, intron 1 of 22)", 3,148521222,148660271,139050,2,"99633","ENSMUST00000106128.7",  32521,99633,Adgrl2
"27796","chr15", 97603428, 97603828,401,"*", 5.660364, 6.128511, 4.962931, 0.7535136,1.066658e-03,0.049865461,"Promoter (<=1kb)",15, 97572978, 97603706, 30729,2,"71919","ENSMUST00000023104.7",      0,71919,Rpap3
"78293","chrX",152418910,152419310,401,"*", 4.862375, 5.318811, 4.190872, 0.7953398,1.067965e-03,0.049896858,"Distal Intergenic",20,152359484,152359590,   107,2,"115489275","ENSMUST00000240396.1", -59320,115489275,Gm25793
"12676","chr11", 83162092, 83162492,401,"*", 5.926563, 6.332821, 5.359000, 0.7700241,1.068794e-03,0.049899147,"Promoter (<=1kb)",11, 83162324, 83162514,   191,1,"115487915","ENSMUST00000084010.3",      0,115487915,Gm23444
"29112","chr16", 24331181, 24331581,401,"*", 4.742724, 5.205744, 4.056725, 0.7699979,1.069286e-03,0.049899147,"Intron (ENSMUST00000231352.2/210126, intron 3 of 6)",16, 24348144, 24349112,   969,1,"624582","ENSMUST00000231737.2", -16563,624582,Morf4l1-ps1
"63063","chr6",121249153,121249553,401,"*", 5.481090, 5.875971, 4.935614, 0.7372283,1.071495e-03,0.049972560,"Promoter (<=1kb)", 6,121232133,121249681, 17549,2,"115490371","ENSMUST00000203718.3",    128,115490371,Gm44148
"25807","chr15", 38811845, 38812245,401,"*", 4.495014, 4.976010, 3.768333, 0.8069151,1.072583e-03,0.049993577,"Intron (ENSMUST00000226440.3/118452, intron 2 of 2)",15, 38796539, 38814659, 18121,1,"118452","ENSMUST00000163313.3",  15306,118452,Baalc
